RG_BWC11	2010	1	17	7	35	0.0094
RG_BWC11	2010	1	17	7	40	0.02
RG_BWC11	2010	1	17	7	45	0.02
RG_BWC11	2010	1	17	7	50	0.03
RG_BWC11	2010	1	17	7	55	0.02
RG_BWC11	2010	1	17	8	0	0.02
RG_BWC11	2010	1	17	8	5	0.01
RG_BWC11	2010	1	17	8	10	0.0106
RG_BWC11	2010	1	17	8	15	0.0294
RG_BWC11	2010	1	17	8	20	0.0206
RG_BWC11	2010	1	17	8	25	0.0294
RG_BWC11	2010	1	17	8	30	0.02
RG_BWC11	2010	1	17	8	35	0.02
RG_BWC11	2010	1	17	8	40	0.01
RG_BWC11	2010	1	17	8	45	0.0106
RG_BWC11	2010	1	17	8	50	0.01
RG_BWC11	2010	1	17	8	55	0.0194
RG_BWC11	2010	1	17	9	0	0.0106
RG_BWC11	2010	1	17	9	10	0.01
RG_BWC11	2010	1	17	9	15	0.0006
RG_BWC11	2010	1	17	9	20	0.01
RG_BWC11	2010	1	17	9	25	0.01
RG_BWC11	2010	1	17	9	30	0.01
RG_BWC11	2010	1	17	9	35	0.0012
RG_BWC11	2010	1	17	9	40	0.01
RG_BWC11	2010	1	17	9	45	0.0094
RG_BWC11	2010	1	17	9	50	0.0006
RG_BWC11	2010	1	17	10	0	0.0094
RG_BWC11	2010	1	17	10	5	0.0012
RG_BWC11	2010	1	17	10	10	0.0094
RG_BWC11	2010	1	17	10	15	0.0012
RG_BWC11	2010	1	17	10	20	0.0094
RG_BWC11	2010	1	17	10	25	0.0006
RG_BWC11	2010	1	17	10	30	0.0006
RG_BWC11	2010	1	17	10	35	0.0094
RG_BWC11	2010	1	17	10	50	0.0006
RG_BWC11	2010	1	17	10	55	0.0094
RG_BWC11	2010	1	17	11	15	0.0094
RG_BWC11	2010	1	17	11	20	0.0006
RG_BWC11	2010	1	17	12	40	0.0094
RG_BWC11	2010	1	17	13	5	0.0012
RG_BWC11	2010	1	18	1	35	0.0012
RG_BWC11	2010	1	20	14	20	0.0094
RG_BWC11	2010	1	20	14	35	0.0012
RG_BWC11	2010	1	20	14	40	0.0094
RG_BWC11	2010	1	20	15	10	0.0094
RG_BWC11	2010	1	20	15	20	0.0006
RG_BWC11	2010	1	20	15	30	0.0094
RG_BWC11	2010	1	20	15	40	0.0006
RG_BWC11	2010	1	20	15	45	0.0094
RG_BWC11	2010	1	20	15	50	0.0006
RG_BWC11	2010	1	20	15	55	0.0094
RG_BWC11	2010	1	20	16	0	0.0006
RG_BWC11	2010	1	20	16	5	0.0094
RG_BWC11	2010	1	20	16	15	0.0106
RG_BWC11	2010	1	20	16	20	0.0094
RG_BWC11	2010	1	20	16	35	0.0106
